Sales_Rep,Date,Region,Customer,Activity_Type,Product
Rep_5,2025-02-04,Spain,Customer_103,Phone Call,Product_16
Rep_10,2024-07-22,Germany,Customer_320,Visit,Product_15
Rep_9,2024-06-20,Spain,Customer_455,Phone Call,Product_12
Rep_9,2024-11-13,Italy,Customer_26,Phone Call,Product_17
Rep_3,2025-04-09,Italy,Customer_110,Email,Product_42
Rep_11,2025-05-06,Spain,Customer_383,Email,Product_36
Rep_7,2024-10-14,Spain,Customer_165,Email,Product_28
Rep_9,2025-01-11,Italy,Customer_60,Visit,Product_32
Rep_7,2024-06-13,Italy,Customer_15,Email,Product_44
Rep_6,2024-05-21,Italy,Customer_147,Email,Product_39
Rep_8,2024-08-27,France,Customer_448,Visit,Product_41
Rep_12,2025-05-02,Italy,Customer_438,Email,Product_32
Rep_14,2024-11-04,Italy,Customer_243,Visit,Product_4
Rep_5,2025-03-19,Spain,Customer_217,Phone Call,Product_8
Rep_17,2025-03-16,Spain,Customer_271,Email,Product_41
Rep_17,2024-06-26,Italy,Customer_357,Email,Product_26
Rep_18,2025-04-12,Italy,Customer_230,Visit,Product_31
Rep_8,2024-08-20,Spain,Customer_279,Phone Call,Product_41
Rep_6,2024-07-03,Spain,Customer_9,Visit,Product_47
Rep_4,2025-01-21,France,Customer_71,Email,Product_49
Rep_11,2024-12-01,France,Customer_242,Visit,Product_20
Rep_13,2025-03-26,France,Customer_227,Email,Product_12
Rep_4,2025-01-20,Germany,Customer_51,Email,Product_38
Rep_2,2025-01-18,Germany,Customer_305,Phone Call,Product_44
Rep_15,2024-09-24,Italy,Customer_281,Phone Call,Product_16
Rep_14,2024-06-26,Italy,Customer_176,Email,Product_39
Rep_15,2025-04-16,Italy,Customer_380,Phone Call,Product_21
Rep_1,2024-07-11,France,Customer_407,Visit,Product_41
Rep_4,2024-08-29,France,Customer_209,Email,Product_31
Rep_20,2025-04-08,Italy,Customer_393,Email,Product_17
Rep_16,2024-05-20,Germany,Customer_491,Visit,Product_5
Rep_20,2024-05-29,Italy,Customer_133,Phone Call,Product_47
Rep_13,2024-05-28,France,Customer_215,Visit,Product_18
Rep_16,2024-07-31,Germany,Customer_325,Visit,Product_35
Rep_13,2025-02-01,Spain,Customer_466,Phone Call,Product_48
Rep_1,2024-08-21,Spain,Customer_480,Phone Call,Product_45
Rep_11,2024-12-15,Germany,Customer_14,Phone Call,Product_26
Rep_20,2024-09-12,Italy,Customer_462,Visit,Product_8
Rep_5,2024-10-02,Spain,Customer_475,Email,Product_5
Rep_7,2025-05-12,Germany,Customer_446,Email,Product_3
Rep_15,2024-12-19,France,Customer_29,Email,Product_21
Rep_4,2025-05-01,France,Customer_197,Email,Product_15
Rep_9,2025-04-07,Italy,Customer_455,Email,Product_31
Rep_4,2024-05-29,France,Customer_324,Email,Product_16
Rep_13,2025-04-06,Spain,Customer_411,Email,Product_28
Rep_7,2025-02-27,Germany,Customer_473,Visit,Product_14
Rep_14,2025-02-09,Spain,Customer_194,Visit,Product_41
Rep_18,2025-01-03,France,Customer_457,Email,Product_8
Rep_8,2025-01-22,France,Customer_152,Visit,Product_3
Rep_5,2024-11-21,France,Customer_217,Visit,Product_32
Rep_2,2025-02-13,Germany,Customer_305,Phone Call,Product_1
Rep_4,2025-01-18,Germany,Customer_222,Visit,Product_12
Rep_9,2025-04-28,Italy,Customer_26,Visit,Product_4
Rep_8,2024-11-07,Italy,Customer_428,Phone Call,Product_31
Rep_5,2025-01-16,Spain,Customer_498,Phone Call,Product_3
Rep_13,2024-10-29,Spain,Customer_219,Phone Call,Product_30
Rep_1,2024-10-04,Germany,Customer_318,Email,Product_5
Rep_7,2025-04-16,France,Customer_288,Email,Product_39
Rep_9,2024-12-07,France,Customer_182,Phone Call,Product_7
Rep_15,2024-07-21,Germany,Customer_380,Visit,Product_6
Rep_4,2024-08-01,Germany,Customer_180,Visit,Product_6
Rep_18,2024-10-05,France,Customer_227,Email,Product_12
Rep_15,2024-12-27,Italy,Customer_333,Visit,Product_7
Rep_17,2024-09-03,Germany,Customer_336,Email,Product_8
Rep_2,2024-05-16,Italy,Customer_171,Phone Call,Product_7
Rep_19,2024-07-05,Spain,Customer_414,Visit,Product_45
Rep_15,2024-07-10,Italy,Customer_191,Email,Product_39
Rep_8,2024-08-26,Spain,Customer_269,Email,Product_1
Rep_15,2024-09-19,Spain,Customer_284,Email,Product_36
Rep_1,2024-09-21,Spain,Customer_465,Phone Call,Product_42
Rep_2,2025-03-15,Spain,Customer_305,Phone Call,Product_44
Rep_3,2024-10-02,Germany,Customer_158,Email,Product_26
Rep_11,2025-02-16,Germany,Customer_132,Visit,Product_5
Rep_2,2024-06-18,Germany,Customer_473,Phone Call,Product_12
Rep_9,2024-09-21,Italy,Customer_286,Phone Call,Product_36
Rep_7,2025-03-11,France,Customer_34,Phone Call,Product_13
Rep_6,2025-01-08,Italy,Customer_13,Visit,Product_6
Rep_15,2024-05-26,France,Customer_392,Email,Product_19
Rep_17,2024-05-29,Italy,Customer_92,Visit,Product_7
Rep_13,2024-08-25,Italy,Customer_411,Visit,Product_36
Rep_12,2024-07-15,Spain,Customer_286,Phone Call,Product_49
Rep_13,2024-07-10,France,Customer_227,Email,Product_48
Rep_5,2024-12-25,Italy,Customer_475,Visit,Product_9
Rep_15,2024-09-02,Italy,Customer_116,Email,Product_39
Rep_15,2024-09-30,Spain,Customer_284,Email,Product_38
Rep_3,2024-10-13,Italy,Customer_75,Visit,Product_39
Rep_12,2024-12-12,Italy,Customer_86,Phone Call,Product_15
Rep_18,2024-07-02,Spain,Customer_123,Email,Product_35
Rep_7,2024-09-03,Italy,Customer_24,Phone Call,Product_36
Rep_9,2024-06-26,France,Customer_210,Visit,Product_30
Rep_13,2024-11-14,Germany,Customer_381,Visit,Product_22
Rep_12,2025-02-20,Spain,Customer_264,Visit,Product_20
Rep_6,2024-08-14,Italy,Customer_84,Visit,Product_13
Rep_17,2025-05-10,Spain,Customer_80,Email,Product_15
Rep_8,2024-05-31,Spain,Customer_451,Email,Product_32
Rep_13,2024-09-09,Italy,Customer_116,Visit,Product_33
Rep_18,2024-07-21,Germany,Customer_145,Visit,Product_10
Rep_20,2025-04-10,Italy,Customer_393,Phone Call,Product_19
Rep_15,2024-12-02,Germany,Customer_11,Phone Call,Product_33
Rep_18,2025-02-19,Spain,Customer_96,Phone Call,Product_47
Rep_1,2024-06-09,Germany,Customer_220,Phone Call,Product_45
Rep_17,2024-09-07,France,Customer_92,Phone Call,Product_11
Rep_4,2024-10-16,Germany,Customer_181,Email,Product_27
Rep_17,2025-04-02,Germany,Customer_375,Phone Call,Product_48
Rep_13,2024-09-17,Italy,Customer_277,Visit,Product_19
Rep_1,2024-09-06,France,Customer_403,Email,Product_50
Rep_19,2024-10-21,Italy,Customer_304,Email,Product_17
Rep_12,2024-06-24,Spain,Customer_114,Email,Product_9
Rep_19,2024-06-20,France,Customer_447,Visit,Product_6
Rep_6,2024-12-16,Germany,Customer_303,Email,Product_17
Rep_5,2025-04-30,Germany,Customer_217,Email,Product_10
Rep_4,2024-11-15,France,Customer_49,Email,Product_1
Rep_12,2024-11-13,Italy,Customer_206,Email,Product_11
Rep_7,2024-09-20,France,Customer_494,Email,Product_7
Rep_1,2025-04-04,France,Customer_445,Phone Call,Product_21
Rep_9,2025-03-18,Germany,Customer_263,Phone Call,Product_28
Rep_6,2025-03-24,Germany,Customer_147,Visit,Product_2
Rep_17,2024-09-23,France,Customer_144,Visit,Product_9
Rep_14,2024-06-30,Italy,Customer_299,Phone Call,Product_31
Rep_1,2024-11-15,France,Customer_423,Email,Product_50
Rep_8,2024-06-27,Germany,Customer_428,Email,Product_33
Rep_3,2025-02-08,Spain,Customer_224,Visit,Product_2
Rep_15,2024-11-22,France,Customer_476,Phone Call,Product_1
Rep_14,2024-10-25,Spain,Customer_400,Email,Product_34
Rep_12,2024-05-27,France,Customer_242,Email,Product_36
Rep_2,2024-09-07,Italy,Customer_171,Phone Call,Product_20
Rep_16,2024-09-20,France,Customer_212,Visit,Product_48
Rep_6,2025-02-22,Italy,Customer_447,Visit,Product_18
Rep_4,2025-02-03,Italy,Customer_197,Visit,Product_2
Rep_3,2025-04-25,Italy,Customer_385,Phone Call,Product_3
Rep_6,2024-07-12,France,Customer_199,Email,Product_15
Rep_18,2025-05-05,Spain,Customer_119,Phone Call,Product_32
Rep_20,2024-07-16,Italy,Customer_377,Email,Product_30
Rep_11,2025-01-11,France,Customer_383,Phone Call,Product_4
Rep_3,2024-12-18,Italy,Customer_440,Visit,Product_24
Rep_3,2024-10-05,Italy,Customer_260,Email,Product_10
Rep_8,2025-03-22,France,Customer_273,Phone Call,Product_42
Rep_8,2025-01-16,France,Customer_322,Phone Call,Product_22
Rep_3,2024-06-15,France,Customer_110,Visit,Product_40
Rep_1,2024-06-07,France,Customer_4,Visit,Product_17
Rep_15,2025-03-22,France,Customer_251,Visit,Product_9
Rep_10,2024-06-14,Germany,Customer_105,Phone Call,Product_5
Rep_1,2024-07-28,Spain,Customer_4,Visit,Product_42
Rep_8,2025-02-28,Spain,Customer_138,Visit,Product_21
Rep_19,2024-08-06,Spain,Customer_8,Email,Product_23
Rep_19,2024-06-05,Italy,Customer_8,Email,Product_47
Rep_13,2024-10-09,France,Customer_240,Phone Call,Product_45
Rep_14,2024-05-16,Spain,Customer_23,Phone Call,Product_15
Rep_10,2024-06-20,Spain,Customer_479,Visit,Product_17
Rep_6,2024-10-12,Germany,Customer_147,Visit,Product_11
Rep_20,2024-12-15,Spain,Customer_266,Phone Call,Product_45
Rep_5,2024-11-30,Italy,Customer_162,Email,Product_3
Rep_7,2024-09-02,France,Customer_446,Phone Call,Product_14
Rep_12,2024-11-03,Germany,Customer_150,Visit,Product_18
Rep_3,2025-05-05,Germany,Customer_499,Email,Product_38
Rep_5,2024-11-18,Spain,Customer_203,Phone Call,Product_24
Rep_6,2025-03-15,France,Customer_199,Phone Call,Product_39
Rep_11,2024-12-26,Germany,Customer_390,Visit,Product_17
Rep_1,2025-02-14,France,Customer_461,Email,Product_16
Rep_1,2025-01-31,Italy,Customer_296,Visit,Product_49
Rep_12,2024-08-05,Spain,Customer_352,Visit,Product_12
Rep_10,2024-10-24,Germany,Customer_384,Email,Product_30
Rep_11,2024-06-14,Italy,Customer_303,Phone Call,Product_39
Rep_8,2024-10-03,Italy,Customer_52,Visit,Product_18
Rep_18,2024-08-06,Spain,Customer_5,Visit,Product_35
Rep_13,2024-08-22,Germany,Customer_196,Visit,Product_50
Rep_20,2024-12-26,Spain,Customer_148,Email,Product_40
Rep_1,2025-03-10,Germany,Customer_331,Phone Call,Product_41
Rep_2,2024-07-16,Spain,Customer_473,Visit,Product_47
Rep_7,2024-10-27,France,Customer_6,Phone Call,Product_40
Rep_18,2024-07-26,Germany,Customer_119,Visit,Product_37
Rep_5,2024-09-29,Germany,Customer_175,Visit,Product_41
Rep_18,2024-06-26,Italy,Customer_420,Phone Call,Product_31
Rep_19,2024-06-06,Germany,Customer_427,Email,Product_12
Rep_12,2025-03-28,Italy,Customer_43,Visit,Product_20
Rep_3,2025-04-13,Germany,Customer_372,Phone Call,Product_22
Rep_14,2025-04-09,Germany,Customer_379,Visit,Product_45
Rep_2,2025-02-09,Germany,Customer_232,Visit,Product_18
Rep_11,2024-05-23,Germany,Customer_14,Email,Product_22
Rep_2,2025-04-28,Germany,Customer_76,Phone Call,Product_12
Rep_17,2024-12-03,France,Customer_136,Visit,Product_28
Rep_12,2024-11-04,Germany,Customer_150,Phone Call,Product_39
Rep_7,2025-03-01,Italy,Customer_202,Visit,Product_13
Rep_17,2025-01-30,France,Customer_130,Visit,Product_37
Rep_7,2024-07-30,Italy,Customer_221,Phone Call,Product_10
Rep_8,2024-06-28,Italy,Customer_164,Email,Product_24
Rep_15,2024-11-22,Germany,Customer_466,Email,Product_18
Rep_16,2024-10-14,Germany,Customer_488,Visit,Product_12
Rep_8,2024-08-20,France,Customer_410,Phone Call,Product_28
Rep_7,2024-08-01,Spain,Customer_494,Visit,Product_13
Rep_10,2025-01-16,Spain,Customer_320,Phone Call,Product_38
Rep_20,2024-05-29,France,Customer_97,Visit,Product_10
Rep_18,2025-03-18,Spain,Customer_347,Phone Call,Product_5
Rep_3,2024-08-04,Spain,Customer_75,Visit,Product_48
Rep_15,2025-01-10,Italy,Customer_417,Visit,Product_28
Rep_4,2024-07-08,Spain,Customer_131,Visit,Product_15
Rep_13,2024-06-22,Germany,Customer_364,Phone Call,Product_40
Rep_9,2024-07-28,Italy,Customer_57,Phone Call,Product_9
Rep_9,2024-11-07,Germany,Customer_22,Visit,Product_5
Rep_20,2024-10-06,Italy,Customer_274,Email,Product_45
Rep_12,2024-09-30,Italy,Customer_307,Phone Call,Product_26
Rep_17,2024-12-11,Italy,Customer_92,Phone Call,Product_2
Rep_18,2025-03-30,France,Customer_500,Email,Product_10
Rep_4,2024-07-10,Germany,Customer_430,Visit,Product_11
Rep_14,2024-06-22,Spain,Customer_42,Visit,Product_19
Rep_7,2024-12-30,France,Customer_77,Visit,Product_3
Rep_7,2024-11-18,France,Customer_70,Email,Product_11
Rep_20,2024-07-09,Spain,Customer_133,Email,Product_45
Rep_8,2024-12-17,France,Customer_152,Phone Call,Product_2
Rep_20,2024-10-17,Germany,Customer_464,Email,Product_42
Rep_19,2025-01-15,France,Customer_433,Visit,Product_28
Rep_18,2025-02-01,France,Customer_40,Visit,Product_7
Rep_7,2024-10-24,Germany,Customer_297,Visit,Product_3
Rep_7,2025-04-18,Spain,Customer_445,Phone Call,Product_45
Rep_15,2024-12-01,France,Customer_126,Phone Call,Product_47
Rep_6,2024-11-21,Germany,Customer_334,Email,Product_22
Rep_13,2025-01-31,Italy,Customer_232,Visit,Product_24
Rep_16,2025-05-04,Germany,Customer_373,Phone Call,Product_35
Rep_7,2025-04-22,France,Customer_15,Phone Call,Product_31
Rep_5,2024-09-15,Germany,Customer_93,Email,Product_18
Rep_18,2025-04-01,Spain,Customer_290,Email,Product_22
Rep_19,2024-11-22,Spain,Customer_82,Phone Call,Product_37
Rep_14,2024-11-22,France,Customer_236,Phone Call,Product_11
Rep_19,2025-01-14,Spain,Customer_447,Phone Call,Product_47
Rep_11,2025-01-28,Spain,Customer_257,Visit,Product_36
Rep_8,2025-04-17,France,Customer_122,Visit,Product_14
Rep_1,2024-07-30,Germany,Customer_28,Visit,Product_38
Rep_8,2024-12-09,Germany,Customer_182,Phone Call,Product_22
Rep_12,2025-01-04,France,Customer_150,Email,Product_44
Rep_8,2025-05-09,France,Customer_164,Visit,Product_11
Rep_3,2024-08-05,Spain,Customer_89,Phone Call,Product_2
Rep_20,2024-05-16,Italy,Customer_282,Email,Product_37
Rep_1,2024-09-22,Spain,Customer_487,Email,Product_16
Rep_16,2025-02-11,Italy,Customer_41,Phone Call,Product_13
Rep_20,2025-02-27,France,Customer_258,Phone Call,Product_34
Rep_16,2025-04-27,Germany,Customer_204,Email,Product_28
Rep_6,2024-09-13,France,Customer_213,Visit,Product_37
Rep_17,2025-03-26,Spain,Customer_482,Phone Call,Product_25
Rep_2,2024-09-14,Italy,Customer_185,Visit,Product_26
Rep_1,2024-05-26,France,Customer_174,Phone Call,Product_20
Rep_7,2024-12-02,France,Customer_70,Email,Product_44
Rep_14,2024-07-09,Spain,Customer_50,Phone Call,Product_23
Rep_10,2025-04-17,Italy,Customer_163,Phone Call,Product_20
Rep_7,2024-08-20,France,Customer_295,Email,Product_37
Rep_6,2025-01-02,France,Customer_64,Phone Call,Product_40
Rep_12,2025-03-13,Spain,Customer_74,Email,Product_19
Rep_19,2024-07-12,Spain,Customer_304,Visit,Product_47
Rep_8,2025-04-05,France,Customer_338,Visit,Product_14
Rep_12,2024-10-07,Germany,Customer_206,Email,Product_14
Rep_13,2024-12-25,Germany,Customer_219,Email,Product_18
Rep_2,2024-09-04,France,Customer_185,Visit,Product_26
Rep_14,2025-02-15,Italy,Customer_374,Visit,Product_49
Rep_1,2025-02-11,Germany,Customer_432,Phone Call,Product_43
Rep_3,2025-03-22,Germany,Customer_101,Email,Product_41
Rep_4,2024-11-11,Germany,Customer_209,Email,Product_20
Rep_15,2024-06-07,Italy,Customer_477,Visit,Product_10
Rep_17,2025-03-19,Germany,Customer_422,Email,Product_15
Rep_17,2024-06-14,Germany,Customer_136,Email,Product_46
Rep_5,2024-11-29,Spain,Customer_203,Email,Product_21
Rep_5,2025-04-15,France,Customer_93,Visit,Product_43
Rep_13,2025-05-03,France,Customer_327,Phone Call,Product_7
Rep_13,2024-05-28,Spain,Customer_112,Email,Product_23
Rep_12,2024-06-07,Spain,Customer_114,Visit,Product_29
Rep_9,2024-08-08,Italy,Customer_153,Visit,Product_42
Rep_11,2024-07-02,Italy,Customer_459,Phone Call,Product_38
Rep_14,2024-05-28,Germany,Customer_467,Phone Call,Product_8
Rep_8,2024-09-06,Germany,Customer_182,Phone Call,Product_35
Rep_11,2024-05-18,Italy,Customer_371,Visit,Product_29
Rep_9,2025-03-03,Germany,Customer_127,Email,Product_5
Rep_8,2025-04-05,Italy,Customer_10,Email,Product_45
Rep_17,2024-11-03,Germany,Customer_95,Visit,Product_40
Rep_6,2024-09-18,Germany,Customer_35,Visit,Product_21
Rep_14,2025-04-12,France,Customer_236,Visit,Product_44
Rep_20,2024-07-14,Spain,Customer_56,Email,Product_33
Rep_11,2025-03-19,Spain,Customer_370,Visit,Product_27
Rep_3,2024-07-09,Germany,Customer_460,Phone Call,Product_9
Rep_6,2025-04-15,Spain,Customer_9,Phone Call,Product_39
Rep_1,2025-01-22,France,Customer_128,Phone Call,Product_37
Rep_9,2024-11-07,Spain,Customer_27,Email,Product_35
Rep_14,2024-10-04,Italy,Customer_161,Phone Call,Product_21
Rep_17,2024-11-25,Spain,Customer_186,Phone Call,Product_32
Rep_4,2024-10-08,Italy,Customer_143,Phone Call,Product_50
Rep_12,2025-04-27,Spain,Customer_482,Phone Call,Product_50
Rep_2,2024-12-04,Germany,Customer_397,Visit,Product_29
Rep_12,2024-11-24,Germany,Customer_271,Phone Call,Product_41
Rep_9,2024-05-26,Italy,Customer_255,Phone Call,Product_37
Rep_9,2024-12-21,France,Customer_223,Visit,Product_38
Rep_13,2024-06-17,Spain,Customer_215,Visit,Product_16
Rep_13,2025-01-31,Italy,Customer_277,Phone Call,Product_48
Rep_19,2025-03-17,Spain,Customer_237,Phone Call,Product_36
Rep_2,2025-03-21,Spain,Customer_171,Email,Product_48
Rep_15,2024-11-30,France,Customer_476,Email,Product_6
Rep_11,2025-03-03,Spain,Customer_315,Phone Call,Product_1
Rep_13,2025-01-01,France,Customer_68,Visit,Product_32
Rep_3,2024-06-11,Italy,Customer_260,Phone Call,Product_48
Rep_15,2025-02-27,Italy,Customer_437,Visit,Product_40
Rep_15,2024-10-25,France,Customer_143,Phone Call,Product_23
Rep_19,2025-04-29,France,Customer_495,Email,Product_28
Rep_20,2025-03-02,Italy,Customer_241,Phone Call,Product_17
Rep_15,2024-08-01,Germany,Customer_413,Visit,Product_27
Rep_19,2024-09-02,France,Customer_106,Phone Call,Product_24
Rep_12,2024-12-06,Spain,Customer_86,Email,Product_21
Rep_19,2025-04-27,Germany,Customer_439,Email,Product_15
Rep_7,2024-12-31,Spain,Customer_446,Visit,Product_13
Rep_12,2024-10-22,Spain,Customer_453,Visit,Product_44
Rep_12,2025-03-29,Spain,Customer_161,Email,Product_37
Rep_11,2024-11-16,Spain,Customer_169,Email,Product_40
Rep_16,2025-04-06,France,Customer_444,Visit,Product_25
Rep_4,2025-03-16,France,Customer_209,Phone Call,Product_2
Rep_8,2024-10-10,Italy,Customer_273,Visit,Product_8
Rep_12,2025-01-03,Germany,Customer_94,Visit,Product_49
Rep_12,2024-12-26,Germany,Customer_313,Email,Product_40
Rep_6,2024-08-11,Germany,Customer_17,Visit,Product_37
Rep_11,2025-04-08,France,Customer_283,Phone Call,Product_43
Rep_10,2025-04-13,Spain,Customer_190,Phone Call,Product_18
Rep_18,2025-03-18,Germany,Customer_119,Phone Call,Product_26
Rep_8,2024-05-20,Italy,Customer_410,Visit,Product_37
Rep_20,2025-01-23,Italy,Customer_470,Email,Product_29
Rep_18,2025-04-21,Spain,Customer_227,Phone Call,Product_42
Rep_4,2024-05-13,Italy,Customer_409,Email,Product_21
Rep_6,2025-02-24,France,Customer_456,Visit,Product_30
Rep_7,2024-07-22,Germany,Customer_200,Email,Product_11
Rep_20,2024-09-07,Spain,Customer_35,Email,Product_26
Rep_3,2024-11-25,Italy,Customer_167,Visit,Product_20
Rep_2,2024-12-20,Germany,Customer_340,Email,Product_2
Rep_9,2024-08-19,France,Customer_255,Phone Call,Product_38
Rep_8,2024-09-19,Spain,Customer_436,Visit,Product_26
Rep_6,2024-06-07,France,Customer_247,Email,Product_24
Rep_8,2024-11-20,Spain,Customer_122,Visit,Product_14
Rep_11,2025-04-11,France,Customer_371,Phone Call,Product_29
Rep_12,2024-08-22,Germany,Customer_114,Email,Product_1
Rep_3,2025-03-29,Germany,Customer_486,Email,Product_17
Rep_20,2024-09-07,France,Customer_214,Email,Product_2
Rep_19,2025-03-09,Spain,Customer_130,Phone Call,Product_11
Rep_14,2024-10-18,Germany,Customer_493,Phone Call,Product_46
Rep_14,2024-10-09,Italy,Customer_312,Phone Call,Product_9
Rep_7,2025-03-23,France,Customer_376,Email,Product_46
Rep_2,2024-10-09,France,Customer_415,Email,Product_29
Rep_15,2024-06-06,Germany,Customer_183,Phone Call,Product_29
Rep_1,2024-07-15,Spain,Customer_461,Phone Call,Product_36
Rep_7,2025-01-16,Spain,Customer_216,Email,Product_5
Rep_4,2025-05-11,Italy,Customer_126,Email,Product_19
Rep_6,2024-07-01,Spain,Customer_283,Email,Product_34
Rep_20,2024-08-13,Italy,Customer_168,Phone Call,Product_15
Rep_16,2024-09-01,Germany,Customer_204,Visit,Product_6
Rep_1,2025-02-20,Spain,Customer_490,Email,Product_15
Rep_14,2025-03-31,Germany,Customer_391,Visit,Product_24
Rep_7,2024-09-19,Spain,Customer_195,Phone Call,Product_19
Rep_4,2024-06-03,Italy,Customer_209,Phone Call,Product_3
Rep_13,2025-05-13,Italy,Customer_329,Visit,Product_16
Rep_4,2024-05-26,France,Customer_180,Phone Call,Product_23
Rep_3,2024-11-15,Germany,Customer_486,Phone Call,Product_45
Rep_1,2024-10-22,Italy,Customer_300,Email,Product_26
Rep_20,2024-07-06,Italy,Customer_97,Email,Product_19
Rep_7,2024-11-20,Germany,Customer_494,Visit,Product_50
Rep_18,2025-04-23,Italy,Customer_301,Visit,Product_44
Rep_2,2025-04-13,Spain,Customer_291,Phone Call,Product_2
Rep_17,2025-01-01,Germany,Customer_265,Email,Product_46
Rep_13,2025-02-15,France,Customer_451,Visit,Product_41
Rep_10,2024-06-13,Italy,Customer_187,Phone Call,Product_19
Rep_10,2025-01-29,Italy,Customer_255,Visit,Product_17
Rep_3,2025-02-08,Italy,Customer_167,Visit,Product_36
Rep_1,2024-07-10,France,Customer_400,Phone Call,Product_34
Rep_20,2025-03-23,Spain,Customer_406,Visit,Product_37
Rep_15,2024-09-27,Germany,Customer_158,Email,Product_6
Rep_3,2024-10-19,Spain,Customer_486,Phone Call,Product_30
Rep_18,2024-05-26,Italy,Customer_119,Email,Product_4
Rep_18,2025-01-05,France,Customer_119,Phone Call,Product_39
Rep_9,2024-11-10,Spain,Customer_306,Phone Call,Product_29
Rep_3,2024-10-10,Spain,Customer_137,Visit,Product_34
Rep_19,2024-11-07,Germany,Customer_234,Email,Product_13
Rep_12,2024-05-31,Spain,Customer_206,Phone Call,Product_21
